0.0,0.0,0
0.1016949152542373,0.05170927894283253,0
0.2033898305084746,0.20683711577133013,0
0.3050847457627119,0.46538351048549276,0
0.4067796610169492,0.8273484630853205,0
0.5084745762711864,1.292731973570813,0
0.6101694915254238,1.861534041941971,0
0.7118644067796611,2.533754668198794,0
0.8135593220338984,3.309393852341282,0
0.9152542372881356,4.188451594369434,0
1.0169491525423728,5.170927894283252,0
1.1186440677966103,6.256822752082735,0
1.2203389830508475,7.446136167767884,0
1.3220338983050848,8.738868141338695,0
1.4237288135593222,10.135018672795177,0
1.5254237288135595,11.634587762137318,0
1.6271186440677967,13.237575409365128,0
1.728813559322034,14.943981614478599,0
1.8305084745762712,16.753806377477737,0
1.9322033898305087,18.667049698362543,0
2.0338983050847457,20.683711577133007,0
2.135593220338983,22.803792013789142,0
2.2372881355932206,25.02729100833094,0
2.3389830508474576,27.354208560758405,0
2.440677966101695,29.784544671071536,0
2.5423728813559325,32.31829933927033,0
2.6440677966101696,34.95547256535478,0
2.745762711864407,37.696064349324914,0
2.8474576271186445,40.540074691180706,0
2.9491525423728815,43.48750359092215,0
3.050847457627119,46.53835104854927,0
3.152542372881356,49.69261706406205,0
3.2542372881355934,52.95030163746051,0
3.355932203389831,56.31140476874463,0
3.457627118644068,59.775926457914395,0
3.5593220338983054,63.34386670496984,0
3.6610169491525424,67.01522550991095,0
3.76271186440678,70.79000287273773,0
3.8644067796610173,74.66819879345017,0
3.9661016949152543,78.64981327204826,0
4.067796610169491,82.73484630853203,0
4.169491525423729,86.92329790290148,0
4.271186440677966,91.21516805515657,0
4.372881355932203,95.61045676529731,0
4.474576271186441,100.10916403332376,0
4.576271186440678,104.71128985923586,0
4.677966101694915,109.41683424303362,0
4.779661016949153,114.22579718471707,0
4.88135593220339,119.13817868428615,0
4.983050847457627,124.15397874174089,0
5.084745762711865,129.27319735708133,0
5.186440677966102,134.4958345303074,0
5.288135593220339,139.82189026141913,0
5.389830508474577,145.25136455041658,0
5.491525423728814,150.78425739729965,0
5.593220338983051,156.42056880206837,0
5.694915254237289,162.16029876472282,0
5.796610169491526,168.00344728526287,0
5.898305084745763,173.9500143636886,0
6.0,180.0,0
